Data from JAZA31041_14-59-40-440.txt Node
Date: Tue Feb 07 14:59:40 PST 2023
User: baumgardner
Spectrometer: JAZA3104
Trigger mode: 0
Integration Time (sec): 4.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
343.404	102.5
343.849	111.36
344.294	131.89
344.739	116.49
345.184	100.63
345.629	146.81
346.073	148.21
346.518	142.61
346.963	110.43
347.408	116.96
347.852	123.96
348.297	189.26
348.741	144.95
349.186	133.75
349.63	150.08
350.075	128.62
350.519	161.74
350.964	137.95
351.408	140.75
351.852	126.76
352.296	184.59
352.741	141.68
353.185	130.95
353.629	141.68
354.073	166.87
354.517	150.54
354.961	165
355.405	130.49
355.849	124.89
356.293	145.41
356.736	172.93
357.18	140.28
357.624	182.73
358.067	172.93
358.511	144.01
358.955	155.67
359.398	185.06
359.842	167.8
360.285	181.8
360.729	157.54
361.172	182.73
361.615	181.8
362.059	158.01
362.502	171.07
362.945	150.08
363.388	166.4
363.831	156.14
364.274	181.33
364.717	213.05
365.16	145.41
365.603	178.06
366.046	208.38
366.489	194.86
366.932	190.19
367.375	213.05
367.817	173.4
368.26	174.33
368.703	163.6
369.145	181.33
369.588	253.16
370.03	180.4
370.473	214.45
370.915	225.64
371.357	203.25
371.8	237.77
372.242	223.78
372.684	239.63
373.127	220.51
373.569	223.78
374.011	236.37
374.453	232.64
374.895	231.24
375.337	236.84
375.779	194.86
376.221	273.68
376.663	280.68
377.104	229.37
377.546	268.55
377.988	273.68
378.43	254.09
378.871	248.5
379.313	238.7
379.754	237.77
380.196	269.49
380.637	238.7
381.079	242.43
381.52	259.22
381.961	282.08
382.403	328.72
382.844	278.82
383.285	253.63
383.726	288.61
384.167	304.47
384.608	281.15
385.049	274.62
385.49	341.78
385.931	322.19
386.372	301.67
386.813	327.79
387.254	377.23
387.695	351.58
388.135	337.59
388.576	356.71
389.017	346.92
389.457	377.7
389.898	329.66
390.338	372.1
390.779	340.39
391.219	338.05
391.66	432.27
392.1	366.04
392.54	403.36
392.98	387.96
393.421	371.64
393.861	382.37
394.301	397.76
394.741	418.75
395.181	394.96
395.621	415.95
396.061	399.62
396.501	422.95
396.94	444.4
397.38	436.01
397.82	452.33
398.26	464.93
398.699	457.46
399.139	509.24
399.579	459.33
400.018	480.78
400.458	474.72
400.897	481.25
401.336	477.52
401.776	503.64
402.215	501.77
402.654	482.65
403.094	501.31
403.533	543.75
403.972	497.11
404.411	554.48
404.85	588.07
405.289	592.73
405.728	575.94
406.167	576.4
406.606	577.8
407.045	560.55
407.483	635.64
407.922	629.58
408.361	651.04
408.799	644.97
409.238	646.37
409.677	670.63
410.115	654.3
410.554	702.34
410.992	648.7
411.43	694.41
411.869	732.2
412.307	738.26
412.745	721.93
413.183	729.4
413.622	740.13
414.06	756.92
414.498	769.98
414.936	736.39
415.374	761.58
415.812	778.84
416.25	857.67
416.687	795.63
417.125	807.76
417.563	804.49
418.001	831.55
418.438	870.26
418.876	897.32
419.314	830.15
419.751	854.4
420.189	897.78
420.626	850.67
421.063	937.43
421.501	935.1
421.938	978.01
422.375	956.09
422.813	924.37
423.25	963.08
423.687	970.55
424.124	982.21
424.561	995.27
424.998	1026.52
425.435	1027.92
425.872	1032.12
426.309	1000.87
426.746	1096.49
427.182	1096.49
427.619	1058.24
428.056	1147.8
428.492	1120.28
428.929	1129.14
429.366	1117.94
429.802	1203.77
430.239	1171.58
430.675	1215.9
431.111	1210.3
431.548	1240.15
431.984	1294.26
432.42	1329.71
432.856	1313.38
433.293	1317.11
433.729	1333.91
434.165	1339.04
434.601	1393.14
435.037	1404.34
435.473	1416.93
435.909	1470.57
436.344	1478.5
436.78	1486.9
437.216	1469.64
437.652	1521.41
438.087	1524.68
438.523	1535.41
438.958	1535.87
439.394	1596.51
439.829	1631.03
440.265	1632.43
440.7	1673.94
441.136	1669.74
441.571	1636.63
442.006	1733.18
442.441	1803.15
442.877	1763.5
443.312	1766.76
443.747	1781.69
444.182	1828.33
444.617	1873.58
445.052	1907.16
445.487	1851.66
445.921	1891.77
446.356	1959.4
446.791	1928.62
447.226	1978.06
447.66	1918.36
448.095	2006.98
448.53	2034.97
448.964	2105.87
449.399	2107.73
449.833	2093.74
450.267	2149.24
450.702	2140.85
451.136	2217.81
451.57	2286.38
452.004	2305.04
452.439	2270.52
452.873	2277.98
453.307	2331.16
453.741	2336.29
454.175	2380.13
454.609	2398.79
455.043	2451.5
455.477	2490.21
455.91	2562.05
456.344	2546.19
456.778	2600.76
457.211	2677.72
457.645	2632.94
458.079	2727.17
458.512	2774.74
458.946	2778.47
459.379	2839.58
459.813	2863.37
460.246	2892.29
460.679	2955.72
461.112	3024.76
461.546	3044.81
461.979	3046.21
462.412	3120.38
462.845	3096.59
463.278	3238.39
463.711	3296.69
464.144	3375.99
464.577	3381.12
465.01	3449.22
465.442	3486.07
465.875	3552.77
466.308	3699.7
466.741	3702.03
467.173	3790.19
467.606	3913.79
468.038	3911.46
468.471	3972.1
468.903	4102.7
469.336	4195.06
469.768	4320.06
470.2	4311.67
470.633	4372.3
471.065	4476.79
471.497	4576.61
471.929	4806.56
472.361	4814.49
472.793	4942.3
473.225	5060.77
473.657	5096.69
474.089	5274.87
474.521	5305.65
474.953	5425.53
475.384	5586.45
475.816	5724.05
476.248	5873.78
476.679	5966.6
477.111	6058.02
477.542	6171.37
477.974	6343.48
478.405	6391.99
478.837	6623.35
479.268	6774.94
479.699	6740.89
480.131	6976.91
480.562	7086.99
480.993	7250.71
481.424	7347.73
481.855	7581.42
482.286	7666.78
482.717	7768.46
483.148	7827.7
483.579	7963.9
484.01	8076.31
484.44	8226.97
484.871	8410.75
485.302	8509.64
485.733	8684.55
486.163	8811.43
486.594	8907.98
487.024	9015.26
487.455	9116.94
487.885	9316.12
488.315	9417.8
488.746	9605.78
489.176	9733.58
489.606	9843.66
490.036	9920.16
490.467	10040.5
490.897	10165.97
491.327	10260.19
491.757	10358.14
492.187	10592.3
492.617	10714.51
493.046	10805.93
493.476	10885.69
493.906	11104.45
494.336	11131.5
494.765	11332.54
495.195	11381.52
495.625	11515.39
496.054	11615.2
496.484	11773.79
496.913	11934.25
497.342	11847.03
497.772	12058.79
498.201	12228.11
498.63	12196.86
499.06	12498.18
499.489	12441.27
499.918	12733.73
500.347	12923.11
500.776	12953.42
501.205	13060.24
501.634	13239.35
502.063	13383.95
502.492	13440.86
502.92	13474.91
503.349	13674.08
503.778	13662.41
504.206	13800.02
504.635	13991.72
505.064	14105.07
505.492	14309.84
505.921	14281.38
506.349	14377.94
506.777	14473.09
507.206	14781.87
507.634	14786.54
508.062	14890.55
508.49	15131.24
508.919	15178.35
509.347	15354.2
509.775	15394.78
510.203	15490.4
510.631	15744.14
511.059	15756.27
511.486	16042.2
511.914	16051.99
512.342	16216.65
512.77	16279.15
513.197	16459.2
513.625	16635.51
514.053	16533.83
514.48	16863.6
514.908	16997
515.335	17156.06
515.762	17240.02
516.19	17413.54
516.617	17532.01
517.044	17581.45
517.472	17920.56
517.899	17825.87
518.326	18056.76
518.753	18349.22
519.18	18463.96
519.607	18405.66
520.034	18546.52
520.461	18734.96
520.887	19019.49
521.314	19033.95
521.741	19072.2
522.168	19162.69
522.594	19366.06
523.021	19611.41
523.447	19726.15
523.874	19839.5
524.3	19825.97
524.727	20117.5
525.153	20177.2
525.579	20308.27
526.006	20287.28
526.432	20566.21
526.858	20598.4
527.284	20729.93
527.71	20944.96
528.136	20945.9
528.562	21188.45
528.988	21336.31
529.414	21302.72
529.84	21451.98
530.266	21672.14
530.692	21795.29
531.117	22075.15
531.543	22042.03
531.968	22117.6
532.394	22199.69
532.82	22395.13
533.245	22488.88
533.67	22634.88
534.096	22735.16
534.521	23057.94
534.946	22967.45
535.372	23091.99
535.797	23235.66
536.222	23417.1
536.647	23501.53
537.072	23683.44
537.497	23883.08
537.922	23815.44
538.347	23963.3
538.772	24254.36
539.196	24185.8
539.621	24572.01
540.046	24572.01
540.471	24542.62
540.895	24902.25
541.32	25098.16
541.744	24943.3
542.169	25138.74
542.593	25215.7
543.017	25401.34
543.442	25612.17
543.866	25695.2
544.29	25859.39
544.715	25939.62
545.139	26108.47
545.563	26316.03
545.987	26441.04
546.411	26381.34
546.835	26729.77
547.259	26892.56
547.682	27029.69
548.106	27019.43
548.53	27341.74
548.954	27405.64
549.377	27632.8
549.801	27577.29
550.225	27687.37
550.648	28114.17
551.071	28085.71
551.495	28348.32
551.918	28426.21
552.342	28523.23
552.765	28557.28
553.188	28852.08
553.611	28918.31
554.034	29084.36
554.457	29298.46
554.881	29496.23
555.304	29237.82
555.726	29806.88
556.149	29798.02
556.572	29957.54
556.995	30008.85
557.418	30218.28
557.84	30277.05
558.263	30409.52
558.686	30516.8
559.108	30357.75
559.531	30865.7
559.953	31001.44
560.376	31158.63
560.798	31179.15
561.22	31143.7
561.643	31361.06
562.065	31697.37
562.487	31786.46
562.909	31874.15
563.331	32242.17
563.753	32417.09
564.175	32533.7
564.597	32882.13
565.019	32824.76
565.441	32895.19
565.863	33244.09
566.284	33272.07
566.706	33534.21
567.128	33632.17
567.549	34094.41
567.971	34220.35
568.392	34246.47
568.814	34701.72
569.235	35057.14
569.657	35208.74
570.078	35372.46
570.499	35571.16
570.92	35991.89
571.341	36397.7
571.763	36663.57
572.184	36982.15
572.605	36979.35
573.026	37710.73
573.447	37704.66
573.867	38046.1
574.288	38360.01
574.709	38330.16
575.13	38413.66
575.55	38896.42
575.971	38848.38
576.392	38863.3
576.812	39070.4
577.233	39074.6
577.653	38806.4
578.074	39097.92
578.494	38909.95
578.914	39086.26
579.334	39238.79
579.755	39162.29
580.175	39112.85
580.595	39113.78
581.015	38988.78
581.435	39138.04
581.855	38890.36
582.275	39040.09
582.695	39017.23
583.114	39057.81
583.534	39041.49
583.954	39088.13
584.374	39370.33
584.793	38885.69
585.213	38964.99
585.632	38875.9
586.052	39021.89
586.471	39316.22
586.891	39212.2
587.31	38926.27
587.729	39175.35
588.148	39124.05
588.568	39085.8
588.987	39473.88
589.406	39211.74
589.825	39425.83
590.244	39355.87
590.663	39330.21
591.082	39596.08
591.5	39633.87
591.919	39719.22
592.338	39659.52
592.757	39846.1
593.175	40111.97
593.594	40238.37
594.012	40204.79
594.431	40235.11
594.849	40422.62
595.268	40617.59
595.686	40637.65
596.104	40901.19
596.523	41030.86
596.941	41105.49
597.359	41653.09
597.777	41397.01
598.195	41386.75
598.613	41890.04
599.031	42299.11
599.449	42309.84
599.867	42501.55
600.285	42634.02
600.702	43001.57
601.12	43218.47
601.538	43381.25
601.955	43941.92
602.373	43888.74
602.79	44178.4
603.208	44391.1
603.625	44757.26
604.043	44769.85
604.46	45363.63
604.877	45647.69
605.295	45635.57
605.712	46342.69
606.129	46539.06
606.546	46822.66
606.963	47143.57
607.38	47174.36
607.797	47628.2
608.214	47585.76
608.631	47985.03
609.047	48210.32
609.464	48353.52
609.881	48664.64
610.297	48773.78
610.714	48929.11
611.13	48656.71
611.547	49306.46
611.963	49055.05
612.38	49047.58
612.796	49108.22
613.212	49043.85
613.629	49382.49
614.045	49281.27
614.461	49378.29
614.877	49208.97
615.293	49183.32
615.709	48999.07
616.125	48833.49
616.541	49083.03
616.957	49062.98
617.373	48770.52
617.788	48808.77
618.204	48586.74
618.62	48579.74
619.035	48410.89
619.451	48358.18
619.866	48116.57
620.282	48118.9
620.697	47658.05
621.112	47847.43
621.528	47834.37
621.943	47658.52
622.358	47919.26
622.773	47474.74
623.188	47310.09
623.604	47207.01
624.019	47537.71
624.433	47399.65
624.848	47093.66
625.263	47214.47
625.678	47033.96
626.093	47007.37
626.508	46833.85
626.922	47035.82
627.337	46908.48
627.751	47028.36
628.166	46655.21
628.58	46786.74
628.995	46748.03
629.409	46617.42
629.823	46868.84
630.238	46803.07
630.652	46521.8
631.066	46302.11
631.48	46591.77
631.894	46284.39
632.308	46819.39
632.722	46456.04
633.136	46197.16
633.55	46401
633.964	46267.59
634.377	46399.6
634.791	46369.74
635.205	46347.82
635.618	46269.46
636.032	46338.49
636.446	46408.46
636.859	46196.69
637.272	46151.45
637.686	46106.67
638.099	46430.38
638.512	46074.02
638.926	46315.17
639.339	46239.61
639.752	46541.86
640.165	46086.61
640.578	46301.64
640.991	46232.61
641.404	46197.16
641.817	46205.56
642.229	46456.97
642.642	46259.66
643.055	46504.08
643.468	46209.75
643.88	46502.21
644.293	46452.3
644.705	46303.51
645.118	46186.9
645.53	46253.13
645.943	46392.6
646.355	46442.04
646.767	46411.26
647.179	46209.75
647.591	46493.82
648.004	46152.85
648.416	46471.43
648.828	46447.64
649.24	46461.63
649.652	46456.5
650.063	46377.67
650.475	46393.53
650.887	46352.49
651.299	46234.48
651.71	46255.93
652.122	46476.56
652.533	46337.09
652.945	46794.21
653.356	46500.35
653.768	46283.92
654.179	46386.54
654.591	46678.99
655.002	46372.08
655.413	46562.85
655.824	46352.95
656.235	46470.03
656.646	46463.97
657.057	46552.59
657.468	46621.16
657.879	46427.58
658.29	46741.96
658.701	46404.26
659.112	46405.66
659.522	46432.25
659.933	46769.95
660.344	46282.52
660.754	46514.81
661.165	46564.72
661.575	46454.17
661.985	46441.11
662.396	46446.71
662.806	46276.46
663.216	46414.06
663.627	46602.96
664.037	46171.51
664.447	46297.91
664.857	46410.79
665.267	46390.27
665.677	46389.8
666.087	46549.79
666.496	46457.9
666.906	46421.52
667.316	46316.1
667.726	46493.82
668.135	46148.65
668.545	46259.2
668.954	46497.08
669.364	46529.27
669.773	46374.87
670.183	46193.9
670.592	46224.21
671.001	46052.1
671.411	46332.9
671.82	46175.24
672.229	46152.38
672.638	46190.16
673.047	46132.33
673.456	46113.67
673.865	45939.69
674.274	46057.23
674.683	46067.49
675.092	45985.4
675.5	45900.04
675.909	45945.28
676.318	45886.04
676.726	45914.03
677.135	45879.05
677.543	46012.92
677.952	46044.63
678.36	45802.08
678.768	45847.33
679.176	45672.88
679.585	45770.83
679.993	45899.1
680.401	45861.32
680.809	45666.35
681.217	45546.01
681.625	45740.05
682.033	45779.7
682.441	45376.22
682.849	45500.76
683.256	45641.63
683.664	45353.83
684.072	45600.58
684.479	45499.36
684.887	45409.34
685.294	45250.75
685.702	45390.22
686.109	45407.01
686.517	45176.12
686.924	45128.54
687.331	45275.01
687.738	45052.05
688.146	45269.41
688.553	45015.66
688.96	45111.75
689.367	45040.39
689.774	44924.71
690.18	44871.07
690.587	45132.74
690.994	44946.17
691.401	45067.44
691.808	44863.61
692.214	44960.62
692.621	44695.69
693.027	45053.91
693.434	44738.13
693.84	44723.67
694.247	44678.89
694.653	44559.95
695.059	44690.09
695.465	44687.29
695.872	44641.58
696.278	44594.93
696.684	44321.13
697.09	44421.42
697.496	44461.53
697.902	44305.74
698.307	44325.8
698.713	44433.08
699.119	44050.13
699.525	44333.73
699.93	44130.83
700.336	44069.72
700.742	43891.08
701.147	44298.28
701.553	44177.94
701.958	44150.88
702.363	44266.09
702.769	43880.81
703.174	44239.04
703.579	43774.46
703.984	43891.08
704.389	43881.75
704.794	44019.35
705.199	43746.48
705.604	43735.28
706.009	43843.96
706.414	43664.38
706.819	43865.42
707.223	43605.15
707.628	43642
708.033	46164.51
708.437	43411.11
708.842	43546.37
709.246	43454.95
709.651	43550.57
710.055	43476.88
710.459	43483.41
710.864	43196.54
711.268	43177.89
711.672	43341.61
712.076	43136.37
712.48	43029.09
712.884	42780.01
713.288	43100.46
713.692	43050.08
714.096	43156.9
714.5	42680.19
714.903	43024.43
715.307	42875.17
715.711	42862.11
716.114	42912.95
716.518	42738.5
716.921	42936.27
717.325	42672.26
717.728	42757.62
718.132	42595.77
718.535	42193.23
718.938	42575.71
719.341	42348.09
719.744	42323.37
720.147	42085.01
720.55	42301.44
720.953	41693.2
721.356	42061.23
721.759	41882.11
722.162	41808.88
722.565	41652.16
722.967	41835.93
723.37	41669.42
723.773	41754.31
724.175	41869.05
724.578	41452.52
724.98	41334.04
725.383	41440.86
725.785	41345.24
726.187	41147.93
726.589	41513.62
726.992	41286.47
727.394	41362.5
727.796	41121.81
728.198	41146.07
728.6	41387.22
729.002	41189.45
729.404	41035.52
729.806	41054.18
730.207	41118.08
730.609	41042.05
731.011	40912.85
731.412	40778.51
731.814	40993.54
732.215	40757.06
732.617	40737.93
733.018	40983.75
733.42	40742.6
733.821	40731.4
734.222	40727.67
734.623	40720.21
735.024	40358.72
735.425	40556.49
735.827	40501.91
736.228	40459.47
736.628	40296.21
737.029	40015.88
737.43	40249.57
737.831	40099.37
738.232	40041.07
738.632	40214.58
739.033	39848.43
739.433	39813.91
739.834	39847.5
740.234	39801.78
740.635	39862.89
741.035	39815.78
741.435	39480.87
741.836	39486.94
742.236	39541.98
742.636	39388.05
743.036	39291.96
743.436	39034.49
743.836	39478.54
744.236	38898.75
744.636	39022.83
745.036	39076.47
745.436	38917.88
745.835	39102.12
746.235	38967.79
746.635	38837.18
747.034	38891.29
747.434	39064.81
747.833	39116.12
748.233	39159.49
748.632	39213.14
749.031	39106.79
749.43	39383.39
749.83	39388.98
750.229	39418.37
750.628	39511.66
751.027	39596.55
751.426	39715.49
751.825	39921.66
752.224	39847.03
752.622	39984.16
753.021	40464.6
753.42	40305.07
753.819	40498.65
754.217	40499.58
754.616	40753.79
755.014	40854.54
755.413	40633.45
755.811	41049.98
756.21	40861.07
756.608	40930.11
757.006	40547.16
757.404	40827.96
757.802	40375.51
758.2	40306.47
758.599	40161.41
758.996	40177.27
759.394	39553.64
759.792	39422.57
760.19	39194.01
760.588	39140.84
760.986	38855.84
761.383	38422.05
761.781	38415.99
762.178	38539.59
762.576	38165.97
762.973	37723.79
763.371	37431.8
763.768	37130.01
764.165	37077.3
764.563	36524.1
764.96	36552.09
765.357	36179.87
765.754	36216.72
766.151	35914
766.548	35783.39
766.945	35313.69
767.342	35489.07
767.739	35176.55
768.135	34770.75
768.532	34781.48
768.929	34531.46
769.325	34474.09
769.722	34128.46
770.118	33945.15
770.515	33932.55
770.911	33759.04
771.307	33546.81
771.704	33400.81
772.1	33286.53
772.496	33050.05
772.892	32941.37
773.288	32669.43
773.684	32730.07
774.08	32828.95
774.476	32468.86
774.872	32399.36
775.268	32039.27
775.664	31872.75
776.059	31985.16
776.455	31703.9
776.85	31654.45
777.246	31624.14
777.641	31337.27
778.037	31434.76
778.432	31183.35
778.828	30859.64
779.223	30884.36
779.618	30935.67
780.013	30832.58
780.408	30397.4
780.803	30332.09
781.198	30382.94
781.593	30347.49
781.988	29996.26
782.383	30248.13
782.778	29742.51
783.172	29807.81
783.567	29501.36
783.962	29628.7
784.356	29675.34
784.751	29389.88
785.145	29095.56
785.54	29075.5
785.934	28975.68
786.328	28954.23
786.723	28790.51
787.117	28573.14
787.511	28547.02
787.905	28364.18
788.299	28008.28
788.693	28060.06
789.087	27883.74
789.481	27997.09
789.874	27991.96
790.268	27761.07
790.662	27600.15
791.056	27570.76
791.449	27560.97
791.843	27426.16
792.236	27411.24
792.63	27175.69
793.023	27057.21
793.416	27200.41
793.81	26828.19
794.203	26783.87
794.596	26587.04
794.989	26680.32
795.382	26449.9
795.775	26199.42
796.168	26181.23
796.561	26135.52
796.954	26016.58
797.347	25994.19
797.739	25883.64
798.132	25884.58
798.525	25598.65
798.917	25536.61
799.31	25469.91
799.702	25260.48
800.095	25347.7
800.487	25134.54
800.879	25185.85
801.272	24924.64
801.664	25000.2
802.056	24759.52
802.448	24835.55
802.84	24726.4
803.232	24643.38
803.624	24637.78
804.016	24551.49
804.408	24116.3
804.799	24158.28
805.191	24228.71
805.583	24160.61
805.974	23796.78
806.366	23893.8
806.757	23877.95
807.149	23855.56
807.54	23553.77
807.931	23511.32
808.323	23458.15
808.714	23405.91
809.105	23286.5
809.496	23227.73
809.887	23235.66
810.278	22914.74
810.669	22928.74
811.06	22667.53
811.451	22781.34
811.842	22689.92
812.232	22512.21
812.623	22321.43
813.014	22342.89
813.404	22355.48
813.795	22196.42
814.185	21927.29
814.576	22185.23
814.966	21777.09
815.356	21880.18
815.746	21704.8
816.137	21664.68
816.527	21779.43
816.917	21508.89
817.307	21574.66
817.697	21294.33
818.087	21240.22
818.477	21245.82
818.866	21025.19
819.256	21180.05
819.646	21257.01
820.035	20798.03
820.425	20505.57
820.814	20643.64
821.204	20477.59
821.593	20511.17
821.983	20405.29
822.372	20339.06
822.761	20168.8
823.15	20222.91
823.54	19938.38
823.929	20217.78
824.318	19927.65
824.707	19853.02
825.096	19738.28
825.484	19666.45
825.873	19641.26
826.262	19593.22
826.651	19394.51
827.039	19383.32
827.428	19274.64
827.817	19211.67
828.205	19214.47
828.593	19189.28
828.982	18968.65
829.37	18921.54
829.758	19060.07
830.147	18842.71
830.535	18973.32
830.923	18634.68
831.311	18579.17
831.699	18585.7
832.087	18334.29
832.475	18349.68
832.863	18222.81
833.25	18151.45
833.638	18114.6
834.026	17888.84
834.413	18004.05
834.801	17941.08
835.188	17885.57
835.576	17782.02
835.963	17667.75
836.351	17556.73
836.738	17574.46
837.125	17450.38
837.512	17343.57
837.899	17306.72
838.286	17147.2
838.673	17337.97
839.06	17405.61
839.447	17153.26
839.834	16918.64
840.221	16994.21
840.607	16915.38
840.994	16732.53
841.381	16663.5
841.767	16691.48
842.154	16649.97
842.54	16536.63
842.927	16514.7
843.313	16440.54
843.699	16363.11
844.086	16310.4
844.472	16163.01
844.858	16218.05
845.244	15982.49
845.63	15983.89
846.016	15814.11
846.402	15846.29
846.788	15829.97
847.173	15668.11
847.559	15718.95
847.945	15680.71
848.33	15510.92
848.716	15440.49
849.101	15561.3
849.487	15339.27
849.872	15259.98
850.258	15213.33
850.643	15078.53
851.028	15082.73
851.413	14859.3
851.798	15043.08
852.183	14869.1
852.568	14619.55
852.953	14600.89
853.338	14546.32
853.723	14377
854.108	14446.04
